Student admission no,Roll number,Forenoon,Afternoon,Date,Batch name,Reason
2009-0565,62,true,true,2016-04-15,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-04-13,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-04-12,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-04-18,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-04-19,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-04-20,05 - 05-S 2016-17,-
2013-1067,85,true,true,2016-04-25,05 - 05-S 2016-17,-
2010-0692,12,true,true,2016-04-05,04 - 04-G 2016-17,Unkown
2015-1308,10,true,true,2016-04-07,04 - 04-G 2016-17,Unkown
2015-1308,10,true,true,2016-04-19,04 - 04-G 2016-17,Unkown
2015-1308,10,true,true,2016-04-27,04 - 04-G 2016-17,Unkown
2011-0711,16,true,true,2016-04-01,04 - 04-G 2016-17,Unkown
2011-0711,16,true,true,2016-04-18,04 - 04-G 2016-17,Unkown
2011-0711,16,true,true,2016-04-20,04 - 04-G 2016-17,Unkown
2011-0711,16,true,true,2016-04-21,04 - 04-G 2016-17,Unkown
2011-0711,16,true,true,2016-04-22,04 - 04-G 2016-17,Unkown
2013-10440,22,true,true,2016-04-01,04 - 04-G 2016-17,Unkown
2013-10440,22,true,true,2016-04-14,04 - 04-G 2016-17,Unkown
2013-10440,22,true,true,2016-04-15,04 - 04-G 2016-17,Unkown
2010-0600,04,true,true,2016-04-01,04 - 04-G 2016-17,Unkown
2010-0600,04,true,true,2016-04-05,04 - 04-G 2016-17,Unkown
2010-0600,04,true,true,2016-04-26,04 - 04-G 2016-17,Unkown
2011-0767,03,true,true,2016-04-01,04 - 04-G 2016-17,Unkown
2013-1055,23,true,true,2016-04-11,04 - 04-G 2016-17,Unkown
2013-1064,24,true,true,2016-04-07,04 - 04-G 2016-17,Unkown
2010-0666,07,true,true,2016-04-04,04 - 04-G 2016-17,Unkown
2010-0666,07,true,true,2016-04-05,04 - 04-G 2016-17,Unkown
2010-0666,07,true,true,2016-04-15,04 - 04-G 2016-17,Unkown
2014-1199,15,true,true,2016-04-01,04 - 04-G 2016-17,Unkown
2014-1199,15,true,true,2016-04-07,04 - 04-G 2016-17,Unkown
2015-1317,11,true,true,2016-04-01,04 - 04-G 2016-17,Unkown
2015-1317,11,true,true,2016-04-08,04 - 04-G 2016-17,
2015-1317,11,true,true,2016-04-22,04 - 04-G 2016-17,Unkown
2012-0878,05,true,true,2016-04-26,04 - 04-G 2016-17,Unkown
2012-0878,05,true,true,2016-04-27,04 - 04-G 2016-17,Unkown
2014-1260,20,true,true,2016-04-01,04 - 04-G 2016-17,Unkown
2012-0944,11,true,true,2016-05-25,08 - 08-A 2016-17,unknown
2015-1309,11,true,true,2016-05-25,05 - 05-G 2016-17,-
2016-1479,17,true,true,2016-05-25,05 - 05-G 2016-17,-
2010-0657,10,true,true,2016-05-25,05 - 05-G 2016-17,-
2012-0879,21,true,true,2016-05-25,05 - 05-G 2016-17,-
2014-1158,06,true,true,2016-05-25,09 - 09-A 2016-17,-
2008-0343,09,true,true,2016-05-25,09 - 09-A 2016-17,-
2014-1288,07,true,true,2016-05-25,09 - 09-A 2016-17,-
2014-1288,07,true,true,2016-05-24,09 - 09-A 2016-17,-
2008-0343,09,true,true,2016-05-24,09 - 09-A 2016-17,-
2014-1158,06,true,true,2016-05-24,09 - 09-A 2016-17,-
2016-1507,17,true,true,2016-05-24,09 - 09-A 2016-17,-
2015-1455,15,true,true,2016-05-24,09 - 09-A 2016-17,-
2014-1158,06,true,true,2016-05-11,09 - 09-A 2016-17,-
2016-1507,17,true,true,2016-05-11,09 - 09-A 2016-17,-
2015-1455,15,true,true,2016-05-11,09 - 09-A 2016-17,-
2009-0520,19,true,true,2016-05-11,09 - 09-A 2016-17,-
2011-0755,19,true,true,2016-05-24,06 - 06-G 2016-17,U
2010-0653,11,true,true,2016-05-24,06 - 06-G 2016-17,UNKNOWN
2014-1157,02,true,true,2016-05-24,06 - 06-G 2016-17,UNKNOWN
2010-0653,11,true,true,2016-05-25,06 - 06-G 2016-17,UNKNOWN
2009-0567,14,true,true,2016-05-25,06 - 06-G 2016-17,UNKNOWN
2015-1308,10,true,true,2016-05-23,04 - 04-G 2016-17,-
2011-0711,16,true,true,2016-05-24,04 - 04-G 2016-17,-
2011-0711,16,true,true,2016-05-25,04 - 04-G 2016-17,-
2016-1526,57,true,true,2016-05-25,06 - 06-S 2016-17,-
2013-10440,22,true,true,2016-05-24,04 - 04-G 2016-17,-
2010-0600,04,true,true,2016-05-25,04 - 04-G 2016-17,-
2009-0508,67,true,true,2016-05-25,06 - 06-S 2016-17,-
2008-0378,51,true,true,2016-05-25,06 - 06-S 2016-17,-
2008-0379,52,true,true,2016-05-25,06 - 06-S 2016-17,-
2011-0850,02,true,true,2016-05-25,04 - 04-G 2016-17,-
2011-07860,79,true,true,2016-05-25,06 - 06-S 2016-17,-
2010-0635,75,true,true,2016-05-25,06 - 06-S 2016-17,-
2010-0602,06,true,true,2016-05-24,04 - 04-G 2016-17,-
2016-1548,56,true,true,2016-05-25,06 - 06-S 2016-17,-
2010-0602,06,true,true,2016-05-25,04 - 04-G 2016-17,-
2014-1199,15,true,true,2016-05-24,04 - 04-G 2016-17,-
2015-1317,11,true,true,2016-05-25,04 - 04-G 2016-17,-
2010-0584,01,true,true,2016-05-25,04 - 04-G 2016-17,-
2010-0584,01,true,true,2016-05-24,04 - 04-G 2016-17,-
2012-0878,05,true,true,2016-05-25,04 - 04-G 2016-17,-
2016-1543,80,true,true,2016-05-23,05 - 05-S 2016-17,-
2016-1528,56,true,true,2016-05-23,05 - 05-S 2016-17,-
2014-1279,66,true,true,2016-05-23,05 - 05-S 2016-17,-
2014-1279,66,true,true,2016-05-24,05 - 05-S 2016-17,-
2014-1279,66,true,true,2016-05-25,05 - 05-S 2016-17,-
2012-0962,81,true,true,2016-05-25,05 - 05-S 2016-17,-
2012-0943,72,true,true,2016-05-24,05 - 05-S 2016-17,-
2012-0943,72,true,true,2016-05-25,05 - 05-S 2016-17,-
2010-0583,67,true,true,2016-05-25,05 - 05-S 2016-17,-
2010-0718,75,true,true,2016-05-24,05 - 05-S 2016-17,-
2010-0624,71,true,true,2016-05-24,05 - 05-S 2016-17,-
2014-1182,65,true,true,2016-05-25,05 - 05-S 2016-17,-
2016-1478,78,true,true,2016-05-25,04 - 04-S 2016-17,-
2015-1311,57,true,true,2016-05-25,04 - 04-S 2016-17,-
2014-1240,79,true,true,2016-05-25,04 - 04-S 2016-17,-
2013-1031,84,true,true,2016-05-25,04 - 04-S 2016-17,-
2011-0627,59,true,true,2016-05-25,04 - 04-S 2016-17,-
2010-0603,55,true,true,2016-05-25,04 - 04-S 2016-17,-
2013-1086,89,true,true,2016-05-25,04 - 04-S 2016-17,-
2011-0772,77,true,true,2016-05-25,04 - 04-S 2016-17,-
2014-1283,51,true,true,2016-05-25,04 - 04-S 2016-17,-
2013-1032,85,true,true,2016-05-25,04 - 04-S 2016-17,-
2008-0385,69,true,true,2016-03-25,07 - 07-B 2016-17,-
2009-0523,68,true,true,2016-05-23,08 - 08-B 2016-17,-
2015-1346,79,true,true,2016-05-23,08 - 08-B 2016-17,-
2014-1181,80,true,true,2016-05-23,08 - 08-B 2016-17,-
2013-1102,76,true,true,2016-05-23,08 - 08-B 2016-17,-
2015-1346,79,true,true,2016-05-24,08 - 08-B 2016-17,-
2008-0375,90,true,true,2016-05-24,08 - 08-B 2016-17,-
2008-0397,56,true,true,2016-05-24,08 - 08-B 2016-17,-
2014-1180,66,true,true,2016-05-24,08 - 08-B 2016-17,-
2014-1226,85,true,true,2016-05-24,08 - 08-B 2016-17,-
2015-1367,61,true,true,2016-05-24,08 - 08-B 2016-17,-
2012-0907,59,true,true,2016-05-24,08 - 08-B 2016-17,-
2015-1346,79,true,true,2016-05-25,08 - 08-B 2016-17,-
2009-0517,72,true,true,2016-05-25,08 - 08-B 2016-17,-
2007-0279,51,true,true,2016-03-24,07 - 07-B 2016-17,-
2008-0375,90,true,true,2016-05-25,08 - 08-B 2016-17,-
2007-0279,51,true,true,2016-03-25,07 - 07-B 2016-17,-
2014-1226,85,true,true,2016-05-25,08 - 08-B 2016-17,-
